i(id), p(parent1), p(parent2), g(EBV), u(upperbound), h(inbreeding)
107, 78, 53, -0.0802230000000000, 2800, 0.0000000000000000
108, 78, 53, -5.0535280000000000, 2800, 0.0000000000000000
109, 78, 53, 2.9049610000000001, 2800, 0.0000000000000000
110, 78, 53, 2.5217019999999999, 2800, 0.0000000000000000
111, 78, 53, -16.6657499999999990, 2800, 0.0000000000000000
112, 78, 53, -8.3520450000000004, 2800, 0.0000000000000000
113, 78, 53, -2.6504780000000001, 2800, 0.0000000000000000
114, 78, 53, -7.5801010000000000, 2800, 0.0000000000000000
115, 78, 53, 4.0481939999999996, 2800, 0.0000000000000000
116, 78, 53, 5.9599849999999996, 2800, 0.0000000000000000
117, 78, 53, 8.2313170000000007, 2800, 0.0000000000000000
118, 78, 53, -11.3588400000000010, 2800, 0.0000000000000000
119, 78, 53, -6.2239069999999996, 2800, 0.0000000000000000
120, 78, 53, -9.1146759999999993, 2800, 0.0000000000000000
121, 78, 53, -8.1572259999999996, 2800, 0.0000000000000000
122, 78, 53, 0.2215540000000000, 2800, 0.0000000000000000
123, 78, 53, 0.4128440000000000, 2800, 0.0000000000000000
124, 78, 53, -1.3006120000000001, 2800, 0.0000000000000000
125, 78, 53, -11.0099300000000010, 2800, 0.0000000000000000
126, 78, 53, 5.5060209999999996, 2800, 0.0000000000000000
127, 78, 53, -2.1025529999999999, 2800, 0.0000000000000000
128, 78, 53, -14.4430900000000000, 2800, 0.0000000000000000
129, 78, 53, 1.1876450000000001, 2800, 0.0000000000000000
130, 78, 53, 4.9012320000000003, 2800, 0.0000000000000000
131, 78, 53, 2.2614760000000000, 2800, 0.0000000000000000
132, 78, 53, -4.1736040000000001, 2800, 0.0000000000000000
133, 78, 53, -13.4996600000000000, 2800, 0.0000000000000000
134, 78, 53, -8.0636709999999994, 2800, 0.0000000000000000
135, 78, 53, -11.3666500000000000, 2800, 0.0000000000000000
136, 78, 53, -5.9953690000000002, 2800, 0.0000000000000000
137, 78, 53, -8.6178790000000003, 2800, 0.0000000000000000
138, 78, 53, -14.0771200000000010, 2800, 0.0000000000000000
139, 78, 53, -5.3701299999999996, 2800, 0.0000000000000000
140, 78, 53, 4.8960549999999996, 2800, 0.0000000000000000
141, 78, 53, 2.0740280000000002, 2800, 0.0000000000000000
142, 78, 53, -4.6359310000000002, 2800, 0.0000000000000000
143, 78, 53, -12.3655399999999990, 2800, 0.0000000000000000
144, 78, 53, -13.6503700000000010, 2800, 0.0000000000000000
145, 78, 53, -16.6131199999999990, 2800, 0.0000000000000000
146, 78, 53, 8.4812899999999996, 2800, 0.0000000000000000
147, 78, 53, 10.1569900000000000, 2800, 0.0000000000000000
148, 78, 53, -4.1161099999999999, 2800, 0.0000000000000000
149, 78, 53, -10.5725400000000000, 2800, 0.0000000000000000
150, 78, 53, 1.9229520000000000, 2800, 0.0000000000000000
151, 78, 53, -3.0085069999999998, 2800, 0.0000000000000000
152, 78, 53, -14.3203499999999990, 2800, 0.0000000000000000
153, 78, 53, -18.9308100000000010, 2800, 0.0000000000000000
154, 78, 53, -5.0151000000000003, 2800, 0.0000000000000000
155, 78, 53, -14.4755500000000000, 2800, 0.0000000000000000
156, 78, 53, 0.9514540000000000, 2800, 0.0000000000000000
157, 78, 53, -1.1127480000000001, 2800, 0.0000000000000000
158, 78, 53, -16.3248099999999990, 2800, 0.0000000000000000
159, 78, 53, 0.4152460000000000, 2800, 0.0000000000000000
160, 78, 53, 4.7006249999999996, 2800, 0.0000000000000000
161, 78, 53, -0.5197340000000000, 2800, 0.0000000000000000
162, 78, 53, -15.5189699999999990, 2800, 0.0000000000000000
163, 78, 53, -9.0295280000000009, 2800, 0.0000000000000000
164, 78, 53, -7.5918169999999998, 2800, 0.0000000000000000
165, 78, 53, -6.7268049999999997, 2800, 0.0000000000000000
166, 78, 53, -10.5779200000000010, 2800, 0.0000000000000000
167, 78, 53, -1.3626039999999999, 2800, 0.0000000000000000
168, 78, 53, -9.3933850000000003, 2800, 0.0000000000000000
169, 78, 53, 8.5656770000000009, 2800, 0.0000000000000000
170, 78, 53, -10.1282700000000010, 2800, 0.0000000000000000
171, 78, 53, -7.8467219999999998, 2800, 0.0000000000000000
172, 78, 53, -7.7654160000000001, 2800, 0.0000000000000000
173, 78, 53, 1.3705890000000001, 2800, 0.0000000000000000
174, 78, 53, 0.9377820000000000, 2800, 0.0000000000000000
175, 78, 53, -1.3467849999999999, 2800, 0.0000000000000000
176, 78, 53, -9.3834479999999996, 2800, 0.0000000000000000
177, 78, 53, -5.5706629999999997, 2800, 0.0000000000000000
178, 78, 53, -7.8211120000000003, 2800, 0.0000000000000000
179, 78, 53, -9.0651609999999998, 2800, 0.0000000000000000
180, 78, 53, 3.3317480000000002, 2800, 0.0000000000000000
181, 78, 53, 8.7084960000000002, 2800, 0.0000000000000000
182, 78, 53, -7.9234119999999999, 2800, 0.0000000000000000
183, 78, 53, -7.9911960000000004, 2800, 0.0000000000000000
184, 78, 53, -5.8048520000000003, 2800, 0.0000000000000000
185, 78, 53, 10.6350700000000010, 2800, 0.0000000000000000
186, 78, 53, -0.5817720000000000, 2800, 0.0000000000000000
187, 78, 53, -6.1114579999999998, 2800, 0.0000000000000000
188, 78, 53, -12.6318300000000010, 2800, 0.0000000000000000
189, 78, 53, -6.0040750000000003, 2800, 0.0000000000000000
190, 78, 53, -4.7852819999999996, 2800, 0.0000000000000000
191, 78, 53, 3.8082940000000001, 2800, 0.0000000000000000
192, 78, 53, 14.1079800000000000, 2800, 0.0000000000000000
193, 78, 53, 4.1126790000000000, 2800, 0.0000000000000000
194, 78, 53, -6.2331589999999997, 2800, 0.0000000000000000
195, 78, 53, 0.6690680000000000, 2800, 0.0000000000000000
196, 78, 53, 4.0854540000000004, 2800, 0.0000000000000000
197, 78, 53, 1.6421550000000000, 2800, 0.0000000000000000
198, 78, 53, 3.4049909999999999, 2800, 0.0000000000000000
199, 78, 53, 1.0722050000000001, 2800, 0.0000000000000000
200, 78, 53, -1.4745040000000000, 2800, 0.0000000000000000
201, 78, 15, -1.9675600000000000, 2800, 0.0000000000000000
202, 78, 15, -4.7009970000000001, 2800, 0.0000000000000000
203, 78, 15, -4.8619649999999996, 2800, 0.0000000000000000
204, 78, 15, -5.3755559999999996, 2800, 0.0000000000000000
205, 78, 15, -11.2384900000000010, 2800, 0.0000000000000000
206, 78, 15, -2.2695110000000001, 2800, 0.0000000000000000
207, 78, 15, -2.6955130000000000, 2800, 0.0000000000000000
208, 78, 15, 2.0763229999999999, 2800, 0.0000000000000000
209, 78, 15, -1.8832420000000001, 2800, 0.0000000000000000
210, 78, 15, 0.8405200000000000, 2800, 0.0000000000000000
211, 78, 15, -5.9129379999999996, 2800, 0.0000000000000000
212, 78, 15, -0.8252790000000000, 2800, 0.0000000000000000
213, 78, 15, 0.0454580000000000, 2800, 0.0000000000000000
214, 78, 15, -7.2019209999999996, 2800, 0.0000000000000000
215, 78, 15, -4.3469230000000003, 2800, 0.0000000000000000
216, 78, 15, -8.0288350000000008, 2800, 0.0000000000000000
217, 78, 15, -1.9628720000000000, 2800, 0.0000000000000000
218, 78, 15, 2.3663249999999998, 2800, 0.0000000000000000
219, 78, 15, -9.3284789999999997, 2800, 0.0000000000000000
220, 78, 15, -11.0657599999999990, 2800, 0.0000000000000000
221, 78, 15, -6.0131220000000001, 2800, 0.0000000000000000
222, 78, 15, -0.0701610000000000, 2800, 0.0000000000000000
223, 78, 15, -1.7480199999999999, 2800, 0.0000000000000000
224, 78, 15, 2.0953629999999999, 2800, 0.0000000000000000
225, 78, 15, -8.9328620000000001, 2800, 0.0000000000000000
226, 78, 15, 5.0513510000000004, 2800, 0.0000000000000000
227, 78, 15, -5.5627350000000000, 2800, 0.0000000000000000
228, 78, 15, -8.9742250000000006, 2800, 0.0000000000000000
229, 78, 15, 5.5364469999999999, 2800, 0.0000000000000000
230, 78, 15, -6.2096799999999996, 2800, 0.0000000000000000
231, 78, 15, -6.3128710000000003, 2800, 0.0000000000000000
232, 78, 15, 0.4242930000000000, 2800, 0.0000000000000000
233, 78, 15, -1.3756880000000000, 2800, 0.0000000000000000
234, 78, 15, 2.5037650000000000, 2800, 0.0000000000000000
235, 78, 15, -2.9837760000000002, 2800, 0.0000000000000000
236, 78, 15, 7.9743040000000001, 2800, 0.0000000000000000
237, 78, 15, -9.1737020000000005, 2800, 0.0000000000000000
238, 78, 15, 1.3062890000000000, 2800, 0.0000000000000000
239, 78, 15, 1.6213219999999999, 2800, 0.0000000000000000
240, 78, 15, -2.6403590000000001, 2800, 0.0000000000000000
241, 78, 15, 6.0629929999999996, 2800, 0.0000000000000000
242, 78, 15, -1.9221820000000001, 2800, 0.0000000000000000
243, 78, 15, -0.4179300000000000, 2800, 0.0000000000000000
244, 78, 15, -0.5565890000000000, 2800, 0.0000000000000000
245, 78, 15, 0.3855050000000000, 2800, 0.0000000000000000
246, 78, 15, -13.7279900000000000, 2800, 0.0000000000000000
247, 78, 15, 2.8453979999999999, 2800, 0.0000000000000000
248, 78, 15, 1.1311340000000001, 2800, 0.0000000000000000
249, 78, 15, -3.3262330000000002, 2800, 0.0000000000000000
250, 78, 15, 0.8824640000000000, 2800, 0.0000000000000000
251, 78, 15, 2.7650109999999999, 2800, 0.0000000000000000
252, 78, 15, -1.7796980000000000, 2800, 0.0000000000000000
253, 78, 15, -2.2643700000000000, 2800, 0.0000000000000000
254, 78, 15, -9.3853010000000001, 2800, 0.0000000000000000
255, 78, 15, -2.6499180000000000, 2800, 0.0000000000000000
256, 78, 15, 5.7384130000000004, 2800, 0.0000000000000000
257, 78, 15, -8.6219970000000004, 2800, 0.0000000000000000
258, 78, 15, -0.3245050000000000, 2800, 0.0000000000000000
259, 78, 15, -4.6009019999999996, 2800, 0.0000000000000000
260, 78, 15, 0.6143570000000000, 2800, 0.0000000000000000
261, 78, 15, 2.3085840000000002, 2800, 0.0000000000000000
262, 78, 15, 0.3416150000000000, 2800, 0.0000000000000000
263, 78, 15, -7.2971760000000003, 2800, 0.0000000000000000
264, 78, 15, -0.1971810000000000, 2800, 0.0000000000000000
265, 78, 15, -4.2379519999999999, 2800, 0.0000000000000000
266, 78, 15, -15.6235599999999990, 2800, 0.0000000000000000
267, 78, 15, 0.0811670000000000, 2800, 0.0000000000000000
268, 78, 15, 4.2778159999999996, 2800, 0.0000000000000000
269, 78, 15, -7.3220700000000001, 2800, 0.0000000000000000
270, 78, 15, -5.8233470000000001, 2800, 0.0000000000000000
271, 78, 15, 1.2498080000000000, 2800, 0.0000000000000000
272, 78, 15, 6.9047400000000003, 2800, 0.0000000000000000
273, 78, 15, -8.6402249999999992, 2800, 0.0000000000000000
274, 78, 15, -4.8087920000000004, 2800, 0.0000000000000000
275, 78, 15, 4.9642879999999998, 2800, 0.0000000000000000
276, 78, 15, -2.1763759999999999, 2800, 0.0000000000000000
277, 78, 15, -9.7089920000000003, 2800, 0.0000000000000000
278, 78, 15, -16.0779099999999990, 2800, 0.0000000000000000
279, 78, 15, 3.1165590000000001, 2800, 0.0000000000000000
280, 78, 15, 0.4808430000000000, 2800, 0.0000000000000000
281, 78, 15, -4.5544929999999999, 2800, 0.0000000000000000
282, 78, 15, -2.5793170000000001, 2800, 0.0000000000000000
283, 78, 15, -2.0729280000000001, 2800, 0.0000000000000000
284, 78, 15, -11.0415500000000010, 2800, 0.0000000000000000
285, 78, 15, 8.0993630000000003, 2800, 0.0000000000000000
286, 78, 15, -17.5250100000000020, 2800, 0.0000000000000000
287, 78, 15, 1.6744360000000000, 2800, 0.0000000000000000
288, 78, 15, 2.3154949999999999, 2800, 0.0000000000000000
289, 78, 15, 0.7577840000000000, 2800, 0.0000000000000000
290, 78, 15, -0.1408600000000000, 2800, 0.0000000000000000
291, 78, 15, -7.3345070000000003, 2800, 0.0000000000000000
292, 78, 15, 1.8405119999999999, 2800, 0.0000000000000000
293, 78, 15, -8.5063160000000000, 2800, 0.0000000000000000
294, 78, 15, 3.0476049999999999, 2800, 0.0000000000000000
295, 78, 15, 13.0945199999999990, 2800, 0.0000000000000000
296, 78, 15, -3.2297389999999999, 2800, 0.0000000000000000
297, 78, 15, -1.7867219999999999, 2800, 0.0000000000000000
298, 78, 15, -6.7703879999999996, 2800, 0.0000000000000000
299, 78, 15, 0.5589700000000000, 2800, 0.0000000000000000
300, 78, 15, 4.3078219999999998, 2800, 0.0000000000000000
301, 66, 53, -17.3111299999999990, 2800, 0.0000000000000000
302, 66, 53, -1.2440860000000000, 2800, 0.0000000000000000
303, 66, 53, -11.1667900000000010, 2800, 0.0000000000000000
304, 66, 53, -0.3551390000000000, 2800, 0.0000000000000000
305, 66, 53, -4.2473840000000003, 2800, 0.0000000000000000
306, 66, 53, -6.8855570000000004, 2800, 0.0000000000000000
307, 66, 53, -18.6340200000000000, 2800, 0.0000000000000000
308, 66, 53, -9.4692690000000006, 2800, 0.0000000000000000
309, 66, 53, 0.3085050000000000, 2800, 0.0000000000000000
310, 66, 53, -2.8017259999999999, 2800, 0.0000000000000000
311, 66, 53, -18.0609600000000010, 2800, 0.0000000000000000
312, 66, 53, -16.6810800000000010, 2800, 0.0000000000000000
313, 66, 53, -10.9759100000000010, 2800, 0.0000000000000000
314, 66, 53, -12.0275300000000000, 2800, 0.0000000000000000
315, 66, 53, -7.2786900000000001, 2800, 0.0000000000000000
316, 66, 53, -9.4260839999999995, 2800, 0.0000000000000000
317, 66, 53, -19.1209600000000000, 2800, 0.0000000000000000
318, 66, 53, -8.5117700000000003, 2800, 0.0000000000000000
319, 66, 53, -6.5104309999999996, 2800, 0.0000000000000000
320, 66, 53, -2.5457150000000000, 2800, 0.0000000000000000
321, 66, 53, -4.7606210000000004, 2800, 0.0000000000000000
322, 66, 53, -17.6346400000000010, 2800, 0.0000000000000000
323, 66, 53, -3.7801350000000000, 2800, 0.0000000000000000
324, 66, 53, -3.1111789999999999, 2800, 0.0000000000000000
325, 66, 53, -3.7333729999999998, 2800, 0.0000000000000000
326, 66, 53, 8.9770079999999997, 2800, 0.0000000000000000
327, 66, 53, -6.8427930000000003, 2800, 0.0000000000000000
328, 66, 53, -19.1346700000000000, 2800, 0.0000000000000000
329, 66, 53, -8.7627959999999998, 2800, 0.0000000000000000
330, 66, 53, 1.5429809999999999, 2800, 0.0000000000000000
331, 66, 53, -3.9112770000000001, 2800, 0.0000000000000000
332, 66, 53, 1.1583280000000000, 2800, 0.0000000000000000
333, 66, 53, 4.3314159999999999, 2800, 0.0000000000000000
334, 66, 53, -22.1279800000000010, 2800, 0.0000000000000000
335, 66, 53, 6.4334049999999996, 2800, 0.0000000000000000
336, 66, 53, -18.9174399999999990, 2800, 0.0000000000000000
337, 66, 53, -15.9509500000000010, 2800, 0.0000000000000000
338, 66, 53, -15.0571300000000010, 2800, 0.0000000000000000
339, 66, 53, -14.9663100000000000, 2800, 0.0000000000000000
340, 66, 53, -8.8886310000000002, 2800, 0.0000000000000000
341, 66, 53, -14.9307000000000000, 2800, 0.0000000000000000
342, 66, 53, -12.4018300000000000, 2800, 0.0000000000000000
343, 66, 53, -17.5251600000000000, 2800, 0.0000000000000000
344, 66, 53, -4.9111539999999998, 2800, 0.0000000000000000
345, 66, 53, -8.9681090000000001, 2800, 0.0000000000000000
346, 66, 53, -13.9684500000000010, 2800, 0.0000000000000000
347, 66, 53, -11.0310100000000000, 2800, 0.0000000000000000
348, 66, 53, -14.2295700000000010, 2800, 0.0000000000000000
349, 66, 53, -20.1715400000000000, 2800, 0.0000000000000000
350, 66, 53, -20.0785200000000010, 2800, 0.0000000000000000
351, 66, 53, -5.9626310000000000, 2800, 0.0000000000000000
352, 66, 53, -4.2794930000000004, 2800, 0.0000000000000000
353, 66, 53, -8.6159879999999998, 2800, 0.0000000000000000
354, 66, 53, -5.6349369999999999, 2800, 0.0000000000000000
355, 66, 53, -16.0087100000000010, 2800, 0.0000000000000000
356, 66, 53, -5.4143730000000003, 2800, 0.0000000000000000
357, 66, 53, -1.6540589999999999, 2800, 0.0000000000000000
358, 66, 53, 6.2249450000000000, 2800, 0.0000000000000000
359, 66, 53, 6.6410169999999997, 2800, 0.0000000000000000
360, 66, 53, 1.0856490000000001, 2800, 0.0000000000000000
361, 66, 53, -5.4910920000000001, 2800, 0.0000000000000000
362, 66, 53, 5.0117969999999996, 2800, 0.0000000000000000
363, 66, 53, -16.8326899999999990, 2800, 0.0000000000000000
364, 66, 53, -15.9227200000000000, 2800, 0.0000000000000000
365, 66, 53, -9.5873019999999993, 2800, 0.0000000000000000
366, 66, 53, -8.1270819999999997, 2800, 0.0000000000000000
367, 66, 53, -11.9181600000000000, 2800, 0.0000000000000000
368, 66, 53, -6.6733419999999999, 2800, 0.0000000000000000
369, 66, 53, -6.4256729999999997, 2800, 0.0000000000000000
370, 66, 53, -7.4743959999999996, 2800, 0.0000000000000000
371, 66, 53, -10.2133200000000000, 2800, 0.0000000000000000
372, 66, 53, -5.2550840000000001, 2800, 0.0000000000000000
373, 66, 53, -10.0194800000000000, 2800, 0.0000000000000000
374, 66, 53, 4.8307940000000000, 2800, 0.0000000000000000
375, 66, 53, -16.5245700000000010, 2800, 0.0000000000000000
376, 66, 53, -11.9558000000000000, 2800, 0.0000000000000000
377, 66, 53, -8.5012139999999992, 2800, 0.0000000000000000
378, 66, 53, -0.9245690000000000, 2800, 0.0000000000000000
379, 66, 53, -5.5597519999999996, 2800, 0.0000000000000000
380, 66, 53, -7.4764309999999998, 2800, 0.0000000000000000
381, 66, 53, -11.0101200000000010, 2800, 0.0000000000000000
382, 66, 53, -18.6496199999999990, 2800, 0.0000000000000000
383, 66, 53, -1.7909610000000000, 2800, 0.0000000000000000
384, 66, 53, 1.6226210000000001, 2800, 0.0000000000000000
385, 66, 53, -3.5156250000000000, 2800, 0.0000000000000000
386, 66, 53, -27.0073399999999990, 2800, 0.0000000000000000
387, 66, 53, -0.7810550000000001, 2800, 0.0000000000000000
388, 66, 53, -8.4445409999999992, 2800, 0.0000000000000000
389, 66, 53, -10.6145200000000010, 2800, 0.0000000000000000
390, 66, 53, -20.5254300000000000, 2800, 0.0000000000000000
391, 66, 53, -8.6264029999999998, 2800, 0.0000000000000000
392, 66, 53, -19.2893599999999990, 2800, 0.0000000000000000
393, 66, 53, -11.5215999999999990, 2800, 0.0000000000000000
394, 66, 53, -0.8525960000000000, 2800, 0.0000000000000000
395, 66, 53, -12.1701200000000010, 2800, 0.0000000000000000
396, 66, 53, -11.9627300000000010, 2800, 0.0000000000000000
397, 66, 53, -4.2529779999999997, 2800, 0.0000000000000000
398, 66, 53, -14.6750200000000000, 2800, 0.0000000000000000
399, 66, 53, -12.0452800000000000, 2800, 0.0000000000000000
400, 66, 53, -7.6307029999999996, 2800, 0.0000000000000000
401, 15, 3, -5.0286450000000000, 2800, 0.0000000000000000
402, 15, 3, -16.4494399999999990, 2800, 0.0000000000000000
403, 15, 3, -9.2088950000000001, 2800, 0.0000000000000000
404, 15, 3, -8.1652070000000005, 2800, 0.0000000000000000
405, 15, 3, -12.7852000000000000, 2800, 0.0000000000000000
406, 15, 3, -18.4945300000000010, 2800, 0.0000000000000000
407, 15, 3, -9.7878840000000000, 2800, 0.0000000000000000
408, 15, 3, -16.8655599999999990, 2800, 0.0000000000000000
409, 15, 3, -16.1366100000000010, 2800, 0.0000000000000000
410, 15, 3, -10.0572700000000010, 2800, 0.0000000000000000
411, 15, 3, -5.3214360000000003, 2800, 0.0000000000000000
412, 15, 3, -21.9542399999999990, 2800, 0.0000000000000000
413, 15, 3, -3.9947070000000000, 2800, 0.0000000000000000
414, 15, 3, -3.9111500000000001, 2800, 0.0000000000000000
415, 15, 3, -16.2012199999999990, 2800, 0.0000000000000000
416, 15, 3, -17.1486699999999990, 2800, 0.0000000000000000
417, 15, 3, -17.8899100000000000, 2800, 0.0000000000000000
418, 15, 3, -9.3559090000000005, 2800, 0.0000000000000000
419, 15, 3, -18.9245300000000010, 2800, 0.0000000000000000
420, 15, 3, -16.8678099999999990, 2800, 0.0000000000000000
421, 15, 3, -13.6020900000000000, 2800, 0.0000000000000000
422, 15, 3, -6.6061680000000003, 2800, 0.0000000000000000
423, 15, 3, -7.0284529999999998, 2800, 0.0000000000000000
424, 15, 3, -21.1392600000000000, 2800, 0.0000000000000000
425, 15, 3, -5.6713009999999997, 2800, 0.0000000000000000
426, 15, 3, 3.3100309999999999, 2800, 0.0000000000000000
427, 15, 3, -10.8459200000000000, 2800, 0.0000000000000000
428, 15, 3, -6.4660250000000001, 2800, 0.0000000000000000
429, 15, 3, -14.2896900000000000, 2800, 0.0000000000000000
430, 15, 3, -4.9137469999999999, 2800, 0.0000000000000000
431, 15, 3, -1.6478580000000000, 2800, 0.0000000000000000
432, 15, 3, -12.1894800000000000, 2800, 0.0000000000000000
433, 15, 3, -8.9679470000000006, 2800, 0.0000000000000000
434, 15, 3, -8.4094300000000004, 2800, 0.0000000000000000
435, 15, 3, -22.2597099999999980, 2800, 0.0000000000000000
436, 15, 3, -13.3362500000000000, 2800, 0.0000000000000000
437, 15, 3, -10.7362300000000010, 2800, 0.0000000000000000
438, 15, 3, -8.2755519999999994, 2800, 0.0000000000000000
