i(id), p(parent1), p(parent2), g(EBV), u(upperbound), h(inbreeding)
161, 0, 0, -163.8600000000000100, 1, 0.0000000000000000
162, 0, 0, 45.4799999999999970, 1, 0.0000000000000000
163, 0, 0, -61.3999999999999990, 1, 0.0000000000000000
164, 0, 0, -8.8200000000000003, 1, 0.0000000000000000
165, 0, 0, 139.5600000000000000, 1, 0.0000000000000000
166, 0, 0, -316.7699999999999800, 1, 0.0000000000000000
167, 0, 0, 82.0000000000000000, 1, 0.0000000000000000
168, 0, 0, -4.5999999999999996, 1, 0.0000000000000000
169, 0, 0, 18.7800000000000010, 1, 0.0000000000000000
170, 0, 0, 1.2100000000000000, 1, 0.0000000000000000
171, 0, 0, -128.3600000000000100, 1, 0.0000000000000000
172, 0, 0, -159.1800000000000100, 1, 0.0000000000000000
173, 0, 0, -217.4600000000000100, 1, 0.0000000000000000
174, 0, 0, 19.5000000000000000, 1, 0.0000000000000000
175, 0, 0, -108.1600000000000000, 1, 0.0000000000000000
176, 0, 0, -53.5000000000000000, 1, 0.0000000000000000
177, 0, 0, -70.3400000000000030, 1, 0.0000000000000000
178, 0, 0, -135.1999999999999900, 1, 0.0000000000000000
179, 0, 0, -77.2600000000000050, 1, 0.0000000000000000
180, 0, 0, 324.3199999999999900, 1, 0.0000000000000000
181, 0, 0, -189.1300000000000000, 1, 0.0000000000000000
182, 0, 0, -9.9000000000000004, 1, 0.0000000000000000
183, 0, 0, 142.1100000000000100, 1, 0.0000000000000000
184, 0, 0, 120.1100000000000000, 1, 0.0000000000000000
185, 0, 0, -92.1599999999999970, 1, 0.0000000000000000
186, 0, 0, -46.6599999999999970, 1, 0.0000000000000000
187, 0, 0, 133.1399999999999900, 1, 0.0000000000000000
188, 0, 0, -68.5100000000000050, 1, 0.0000000000000000
189, 0, 0, 119.7700000000000000, 1, 0.0000000000000000
190, 0, 0, -217.1399999999999900, 1, 0.0000000000000000
191, 0, 0, -3.2999999999999998, 1, 0.0000000000000000
192, 0, 0, 35.3400000000000030, 1, 0.0000000000000000
193, 0, 0, -81.8799999999999950, 1, 0.0000000000000000
194, 0, 0, -61.0399999999999990, 1, 0.0000000000000000
195, 0, 0, -46.7299999999999970, 1, 0.0000000000000000
196, 0, 0, 22.3999999999999990, 1, 0.0000000000000000
197, 0, 0, 64.7999999999999970, 1, 0.0000000000000000
198, 0, 0, -402.2799999999999700, 1, 0.0000000000000000
199, 0, 0, -15.0299999999999990, 1, 0.0000000000000000
200, 0, 0, 89.8299999999999980, 1, 0.0000000000000000
201, 0, 0, -130.2299999999999900, 1, 0.0000000000000000
202, 0, 0, -33.4300000000000000, 1, 0.0000000000000000
203, 0, 0, 17.7100000000000010, 1, 0.0000000000000000
204, 0, 0, -121.7700000000000000, 1, 0.0000000000000000
205, 0, 0, -130.8000000000000100, 1, 0.0000000000000000
206, 0, 0, -9.5600000000000005, 1, 0.0000000000000000
207, 0, 0, 249.7700000000000100, 0, 0.0000000000000000
208, 0, 0, -201.1100000000000100, 1, 0.0000000000000000
209, 0, 0, -126.1100000000000000, 1, 0.0000000000000000
210, 0, 0, -5.6900000000000004, 1, 0.0000000000000000
211, 0, 0, -111.7200000000000000, 1, 0.0000000000000000
212, 0, 0, -20.9300000000000000, 1, 0.0000000000000000
213, 0, 0, -127.3800000000000000, 1, 0.0000000000000000
214, 0, 0, -10.5600000000000000, 1, 0.0000000000000000
215, 0, 0, -170.3600000000000100, 1, 0.0000000000000000
216, 0, 0, -174.3000000000000100, 1, 0.0000000000000000
217, 0, 0, -6.0800000000000001, 1, 0.0000000000000000
218, 0, 0, -169.5699999999999900, 1, 0.0000000000000000
219, 0, 0, -45.5399999999999990, 1, 0.0000000000000000
220, 0, 0, 39.5000000000000000, 1, 0.0000000000000000
221, 0, 0, 4.5599999999999996, 1, 0.0000000000000000
222, 0, 0, 75.6899999999999980, 1, 0.0000000000000000
223, 0, 0, -133.2700000000000100, 1, 0.0000000000000000
224, 0, 0, 159.9900000000000100, 1, 0.0000000000000000
225, 0, 0, -101.6400000000000000, 1, 0.0000000000000000
226, 0, 0, 150.7899999999999900, 1, 0.0000000000000000
227, 0, 0, -2.6699999999999999, 1, 0.0000000000000000
228, 0, 0, 95.1400000000000010, 1, 0.0000000000000000
229, 0, 0, 39.6599999999999970, 1, 0.0000000000000000
230, 0, 0, 101.8000000000000000, 1, 0.0000000000000000
231, 0, 0, -34.8100000000000020, 1, 0.0000000000000000
232, 0, 0, 47.2000000000000030, 1, 0.0000000000000000
233, 0, 0, 24.2199999999999990, 1, 0.0000000000000000
234, 0, 0, 41.6199999999999970, 1, 0.0000000000000000
235, 0, 0, 125.9000000000000100, 1, 0.0000000000000000
236, 0, 0, 133.1900000000000000, 1, 0.0000000000000000
237, 0, 0, 66.2399999999999950, 1, 0.0000000000000000
238, 0, 0, 109.1400000000000000, 1, 0.0000000000000000
239, 0, 0, -195.7400000000000100, 1, 0.0000000000000000
240, 0, 0, -16.5900000000000000, 1, 0.0000000000000000
241, 0, 0, 96.5699999999999930, 1, 0.0000000000000000
242, 0, 0, -77.5900000000000030, 1, 0.0000000000000000
243, 117, 104, 125.1800000000000100, 1, 0.0000000000000000
244, 114, 19, 34.9600000000000010, 1, 0.0000000000000000
245, 116, 100, 277.0799999999999800, 1, 0.0000000000000000
246, 121, 116, 249.2400000000000100, 1, 0.0000000000000000
247, 121, 116, 253.2700000000000100, 1, 0.0000000000000000
248, 121, 89, 190.9900000000000100, 1, 0.0000000000000000
249, 121, 89, 158.7700000000000100, 1, 0.0000000000000000
250, 93, 68, 153.2899999999999900, 1, 0.0000000000000000
251, 93, 68, 233.9000000000000100, 1, 0.0000000000000000
252, 113, 97, 10.4800000000000000, 1, 0.0000000000000000
253, 93, 70, 307.5199999999999800, 1, 0.0000000000000000
254, 93, 70, 324.5600000000000000, 1, 0.0000000000000000
255, 93, 70, 302.0199999999999800, 1, 0.0000000000000000
256, 125, 70, 145.6399999999999900, 1, 0.0000000000000000
257, 71, 70, 121.5500000000000000, 1, 0.0000000000000000
258, 71, 70, 175.4600000000000100, 1, 0.0000000000000000
259, 128, 88, 249.0699999999999900, 1, 0.0000000000000000
260, 128, 88, 285.1700000000000200, 1, 0.0000000000000000
261, 125, 88, 223.1600000000000000, 1, 0.0000000000000000
262, 125, 88, 168.0900000000000000, 1, 0.0000000000000000
263, 92, 88, 280.1399999999999900, 1, 0.0000000000000000
264, 91, 87, 48.9699999999999990, 1, 0.0000000000000000
265, 91, 87, 89.3499999999999940, 1, 0.0000000000000000
266, 104, 91, 162.8600000000000100, 1, 0.0000000000000000
267, 104, 91, 122.7800000000000000, 1, 0.0000000000000000
268, 127, 91, 126.0000000000000000, 1, 0.0000000000000000
269, 98, 91, 174.4700000000000000, 1, 0.0000000000000000
270, 117, 92, 155.8300000000000100, 1, 0.0000000000000000
271, 127, 117, 137.5000000000000000, 1, 0.0000000000000000
272, 127, 19, 135.5399999999999900, 1, 0.0000000000000000
273, 107, 98, 230.2500000000000000, 1, 0.0000000000000000
274, 116, 98, 182.8700000000000000, 1, 0.0000000000000000
275, 130, 107, 160.7100000000000100, 1, 0.0000000000000000
276, 111, 107, 178.2400000000000100, 1, 0.0000000000000000
277, 111, 107, 153.7700000000000100, 1, 0.0000000000000000
278, 119, 19, 86.3799999999999950, 1, 0.0000000000000000
279, 114, 97, 100.0900000000000000, 1, 0.0000000000000000
280, 114, 99, 112.7900000000000100, 1, 0.0000000000000000
281, 107, 100, 278.5699999999999900, 1, 0.0000000000000000
282, 121, 97, 208.1399999999999900, 1, 0.0000000000000000
283, 121, 109, 187.1699999999999900, 1, 0.0000000000000000
284, 121, 99, 203.6300000000000000, 1, 0.0000000000000000
285, 121, 106, 169.1100000000000100, 1, 0.0000000000000000
286, 121, 106, 189.9100000000000000, 1, 0.0000000000000000
287, 94, 89, -12.4900000000000000, 1, 0.0000000000000000
288, 97, 94, 11.2700000000000000, 1, 0.0000000000000000
289, 106, 94, 57.7000000000000030, 1, 0.0000000000000000
290, 115, 94, -39.8400000000000030, 1, 0.0000000000000000
291, 131, 89, 99.4000000000000060, 1, 0.0000000000000000
292, 131, 97, 181.6999999999999900, 1, 0.0000000000000000
293, 131, 97, 129.9199999999999900, 1, 0.0000000000000000
294, 131, 115, 119.3700000000000000, 1, 0.0000000000000000
295, 131, 115, 100.2099999999999900, 1, 0.0000000000000000
296, 131, 93, 238.1200000000000000, 1, 0.0000000000000000
297, 97, 68, 123.4500000000000000, 1, 0.0000000000000000
298, 115, 68, 17.1299999999999990, 1, 0.0000000000000000
299, 120, 106, 97.7500000000000000, 1, 0.0000000000000000
300, 128, 120, 200.1699999999999900, 1, 0.0000000000000000
301, 128, 120, 165.1300000000000000, 1, 0.0000000000000000
302, 125, 120, 138.7899999999999900, 1, 0.0000000000000000
303, 115, 112, -17.2100000000000010, 1, 0.0000000000000000
304, 112, 93, 119.3600000000000000, 1, 0.0000000000000000
305, 112, 92, 136.1900000000000000, 1, 0.0000000000000000
306, 104, 88, 257.9700000000000300, 1, 0.0000000000000000
307, 128, 118, 136.0000000000000000, 1, 0.0000000000000000
308, 118, 71, 26.9699999999999990, 1, 0.0000000000000000
309, 118, 71, 22.0399999999999990, 1, 0.0000000000000000
310, 118, 104, 144.3199999999999900, 1, 0.0000000000000000
311, 126, 71, -61.7599999999999980, 1, 0.0000000000000000
312, 51, 39, 24.3299999999999980, 1, 0.0000000000000000
313, 51, 39, 37.3800000000000030, 1, 0.0000000000000000
314, 42, 40, 305.8199999999999900, 1, 0.0000000000000000
315, 62, 42, 225.9199999999999900, 1, 0.0000000000000000
316, 62, 42, 199.5200000000000100, 1, 0.0000000000000000
317, 62, 42, 341.1100000000000100, 1, 0.0000000000000000
318, 62, 43, 68.8299999999999980, 1, 0.0000000000000000
319, 62, 43, 93.5999999999999940, 1, 0.0000000000000000
320, 62, 47, 150.4300000000000100, 1, 0.0000000000000000
321, 110, 47, 186.2200000000000000, 1, 0.0000000000000000
322, 110, 47, 239.5800000000000100, 1, 0.0000000000000000
323, 110, 47, 343.2400000000000100, 1, 0.0000000000000000
324, 110, 47, 113.4400000000000000, 1, 0.0000000000000000
325, 120, 47, 111.4200000000000000, 1, 0.0000000000000000
326, 120, 47, 99.0100000000000050, 1, 0.0000000000000000
327, 120, 47, -178.7200000000000000, 1, 0.0000000000000000
328, 120, 47, 36.1400000000000010, 1, 0.0000000000000000
329, 110, 48, 364.5899999999999700, 1, 0.0000000000000000
330, 110, 48, 238.4799999999999900, 1, 0.0000000000000000
331, 110, 48, 321.1000000000000200, 1, 0.0000000000000000
332, 120, 48, 116.2099999999999900, 1, 0.0000000000000000
333, 120, 48, 305.9400000000000000, 1, 0.0000000000000000
334, 110, 54, 450.5199999999999800, 1, 0.0000000000000000
335, 110, 54, 429.7200000000000300, 1, 0.0000000000000000
336, 110, 54, 369.0400000000000200, 1, 0.0000000000000000
337, 120, 54, 260.7200000000000300, 1, 0.0000000000000000
338, 120, 54, 172.8199999999999900, 1, 0.0000000000000000
339, 120, 54, 104.5699999999999900, 1, 0.0000000000000000
340, 54, 31, 257.0600000000000000, 1, 0.0000000000000000
341, 54, 31, 272.2300000000000200, 1, 0.0000000000000000
342, 54, 46, 257.7300000000000200, 1, 0.0000000000000000
343, 57, 23, -180.4300000000000100, 1, 0.0000000000000000
344, 57, 23, -63.6800000000000000, 1, 0.0000000000000000
345, 57, 31, 100.7200000000000000, 1, 0.0000000000000000
346, 57, 31, 64.7699999999999960, 1, 0.0000000000000000
347, 57, 31, 84.7399999999999950, 1, 0.0000000000000000
348, 57, 52, 109.2000000000000000, 1, 0.0000000000000000
349, 57, 52, 117.3700000000000000, 1, 0.0000000000000000
350, 59, 23, -194.2899999999999900, 1, 0.0000000000000000
351, 59, 23, -69.8499999999999940, 1, 0.0000000000000000
352, 59, 31, -22.1200000000000010, 1, 0.0000000000000000
353, 60, 31, 45.5300000000000010, 1, 0.0000000000000000
354, 60, 52, 23.2199999999999990, 1, 0.0000000000000000
355, 63, 46, -30.9800000000000000, 1, 0.0000000000000000
356, 63, 52, 66.8400000000000030, 1, 0.0000000000000000
357, 63, 53, 146.9799999999999900, 1, 0.0000000000000000
358, 63, 53, 87.6400000000000010, 1, 0.0000000000000000
359, 64, 46, -22.3599999999999990, 1, 0.0000000000000000
360, 64, 53, 73.5799999999999980, 1, 0.0000000000000000
361, 68, 46, 135.5800000000000100, 1, 0.0000000000000000
362, 68, 53, 106.9800000000000000, 1, 0.0000000000000000
363, 84, 67, 178.4799999999999900, 1, 0.0000000000000000
364, 84, 67, 33.8800000000000030, 1, 0.0000000000000000
365, 84, 73, 135.3499999999999900, 1, 0.0000000000000000
366, 84, 73, 134.8600000000000100, 1, 0.0000000000000000
367, 84, 73, 84.7000000000000030, 1, 0.0000000000000000
368, 85, 84, 61.3299999999999980, 1, 0.0000000000000000
369, 87, 84, 97.5400000000000060, 1, 0.0000000000000000
370, 86, 61, 41.2000000000000030, 1, 0.0000000000000000
371, 88, 61, 221.4700000000000000, 1, 0.0000000000000000
372, 88, 65, 198.7400000000000100, 1, 0.0000000000000000
373, 88, 65, 183.2500000000000000, 1, 0.0000000000000000
374, 88, 67, 299.0699999999999900, 0, 0.0000000000000000
375, 88, 67, -6.2800000000000002, 1, 0.0000000000000000
376, 88, 67, 184.5699999999999900, 1, 0.0000000000000000
377, 88, 73, 246.4100000000000000, 1, 0.0000000000000000
378, 88, 73, 218.5900000000000000, 1, 0.0000000000000000
379, 88, 73, 275.6499999999999800, 1, 0.0000000000000000
380, 101, 65, 128.7400000000000100, 1, 0.0000000000000000
381, 101, 73, 195.3700000000000000, 1, 0.0000000000000000
382, 101, 85, 105.9899999999999900, 1, 0.0000000000000000
383, 101, 85, 49.5900000000000030, 1, 0.0000000000000000
384, 101, 87, 48.0700000000000000, 1, 0.0000000000000000
385, 102, 101, 193.7899999999999900, 1, 0.0000000000000000
386, 102, 101, 218.3000000000000100, 1, 0.0000000000000000
387, 103, 90, 119.1300000000000000, 1, 0.0000000000000000
388, 105, 103, 203.3499999999999900, 1, 0.0000000000000000
389, 109, 85, -56.9500000000000030, 1, 0.0000000000000000
390, 109, 87, -44.0700000000000000, 1, 0.0000000000000000
391, 109, 87, 128.7299999999999900, 1, 0.0000000000000000
392, 122, 90, 171.1200000000000000, 1, 0.0000000000000000
393, 122, 90, 274.7599999999999900, 1, 0.0000000000000000
394, 122, 91, 203.7100000000000100, 1, 0.0000000000000000
395, 122, 91, -141.8700000000000000, 1, 0.0000000000000000
396, 122, 102, 233.9700000000000000, 1, 0.0000000000000000
397, 122, 102, 340.8800000000000000, 1, 0.0000000000000000
398, 122, 102, 263.1499999999999800, 1, 0.0000000000000000
399, 122, 121, 275.0699999999999900, 1, 0.0000000000000000
400, 90, 25, 114.0300000000000000, 1, 0.0000000000000000
401, 90, 25, 55.7700000000000030, 1, 0.0000000000000000
402, 91, 25, 170.2800000000000000, 1, 0.0000000000000000
403, 91, 25, 21.0000000000000000, 1, 0.0000000000000000
404, 102, 25, -53.8900000000000010, 1, 0.0000000000000000
405, 102, 25, 53.5799999999999980, 1, 0.0000000000000000
406, 102, 25, 42.6499999999999990, 1, 0.0000000000000000
407, 102, 23, 21.7100000000000010, 1, 0.0000000000000000
408, 121, 23, -14.1900000000000000, 1, 0.0000000000000000
409, 121, 23, 106.6600000000000000, 1, 0.0000000000000000
410, 91, 51, 13.2799999999999990, 1, 0.0000000000000000
411, 105, 51, 227.3499999999999900, 1, 0.0000000000000000
412, 105, 51, 279.7200000000000300, 1, 0.0000000000000000
413, 121, 51, 242.5600000000000000, 1, 0.0000000000000000
414, 121, 51, 189.9100000000000000, 1, 0.0000000000000000
415, 121, 51, -58.5900000000000030, 1, 0.0000000000000000
416, 124, 51, 130.2200000000000000, 1, 0.0000000000000000
417, 124, 51, 121.0800000000000000, 1, 0.0000000000000000
418, 102, 58, 203.4000000000000100, 1, 0.0000000000000000
419, 105, 58, 333.0400000000000200, 1, 0.0000000000000000
420, 105, 58, 341.4499999999999900, 1, 0.0000000000000000
421, 105, 62, 277.8100000000000000, 1, 0.0000000000000000
422, 121, 110, 331.7599999999999900, 1, 0.0000000000000000
423, 121, 110, 329.1499999999999800, 1, 0.0000000000000000
424, 124, 110, 288.3199999999999900, 1, 0.0000000000000000
425, 124, 110, 271.3899999999999900, 1, 0.0000000000000000
426, 124, 110, 278.8999999999999800, 1, 0.0000000000000000
427, 124, 120, 189.3400000000000000, 1, 0.0000000000000000
428, 91, 68, 30.4200000000000020, 1, 0.0000000000000000
429, 91, 80, 15.7899999999999990, 1, 0.0000000000000000
430, 80, 75, 72.1700000000000020, 1, 0.0000000000000000
431, 91, 77, -8.9299999999999997, 1, 0.0000000000000000
432, 77, 75, 49.4200000000000020, 1, 0.0000000000000000
433, 78, 75, 94.5000000000000000, 1, 0.0000000000000000
434, 78, 75, 85.9599999999999940, 1, 0.0000000000000000
435, 81, 78, 7.5099999999999998, 1, 0.0000000000000000
436, 78, 74, 48.3800000000000030, 1, 0.0000000000000000
437, 79, 75, 75.2600000000000050, 1, 0.0000000000000000
438, 89, 76, 75.5100000000000050, 1, 0.0000000000000000
439, 89, 76, 65.7900000000000060, 1, 0.0000000000000000
440, 90, 89, 112.2700000000000000, 1, 0.0000000000000000
441, 90, 89, 99.2999999999999970, 1, 0.0000000000000000
442, 89, 87, 95.2699999999999960, 1, 0.0000000000000000
443, 92, 81, 141.9400000000000000, 1, 0.0000000000000000
444, 92, 81, 125.2700000000000000, 1, 0.0000000000000000
445, 92, 81, 134.9000000000000100, 1, 0.0000000000000000
446, 92, 90, 219.7400000000000100, 1, 0.0000000000000000
447, 92, 90, 212.5699999999999900, 1, 0.0000000000000000
448, 92, 87, 220.8899999999999900, 1, 0.0000000000000000
449, 125, 92, 140.0900000000000000, 1, 0.0000000000000000
